id,lat,lon,name,street,postcode,brand
731457520,51.4487115,-0.1251677,Angela's Cafe,New Park Road,SW2 4UN,
734745704,51.5207625,-0.1167654,Caffe Capital,,,
735368929,51.5208852,-0.1211241,Internet Cafe,Boswell Street,,
742539844,51.5224017,-0.1039742,EC1 Coffee House,Clerkenwell Road,,
742539852,51.5223152,-0.1018208,cafe La Forchetta,,,
745745245,51.6179615,-0.1769819,Popular Two,High Road,N12 8PT,
746611714,51.514958,-0.125142,La Torre,,,
759607755,51.562002,-0.080928,Simply Coffee,,,
763573572,51.4570877,0.0941651,Unknown,,,
766153997,51.3903095,-0.0276138,Cafe 'B',,,
769140122,51.575544,-0.223581,Unknown,,,
769140151,51.5711569,-0.1936139,Unknown,,,
769140156,51.5603714,-0.2077613,Unknown,,,
775090651,51.5034445,-0.101859,Union Cafe,,,
799284830,51.5145479,-0.1387551,Costa,,,Costa
800600465,51.5510408,-0.1653309,Costa,Haverstock Hill,NW3 2AG,Costa
800600491,51.5508688,-0.1650734,Von Crumb,Haverstock Hill,NW3 2AG,
811773306,51.5335831,-0.1044742,Double Knot Cafe,Duncan Street,,
811773600,51.5336571,-0.1047363,Daily Grind,Duncan Street,N1 8BW,
815734768,51.5544338,-0.1647213,Matchbox Cafe,Elm Terrace,,
817651211,51.5333313,0.1266774,Unknown,,,
821344552,51.5110476,-0.1261919,Santa Nata,New Row,WC2N 4LH,
821344556,51.5110101,-0.1266538,Knoops,New Row,,
821930971,51.52422,-0.127635,Cafe Toscana,Woburn Place,WC1H 0JR,
823295035,51.5389636,-0.098812,Brood Roastery,,,
823341454,51.4816409,-0.1992417,Café Olé,Walham Grove,SW6 1QP,
823477072,51.5411879,-0.0942431,People's Choice,,,
824410176,51.539411,-0.101389,Piero Maurizaio,,,
830364388,51.6190731,-0.1128541,Broomfield Coffee Bar,Alderman's Hill,N13 4PP,
831257535,51.5537101,-0.1621922,Royal Cafe & Sandwhich bar,,,
831425925,51.5531909,-0.158591,Ravel's Bistro,Fleet Road,,
831425981,51.553979,-0.1642734,Giacobazzi's,,,
831426026,51.553957,-0.164871,Zamazingo,,,
833405264,51.5408349,-0.2398283,Roundwood Lodge,,,
835865222,51.3567835,-0.2169415,Coffee Zone,,,
835909445,51.3577916,-0.217742,Crostini,Ewell Road,SM3 8BU,
835927413,51.357954,-0.2162292,Piggies,The Broadway,SM3 8AY,
835946924,51.3582002,-0.2163526,Cheam Cottage,The Broadway,SM3 8AY,
836831605,51.3579424,-0.2154921,Costa,High Street,SM3 8RQ,Costa
836831668,51.3592366,-0.2170597,La Petite Boulangerie,The Broadway,SM3 8BL,
839047558,51.517476,-0.11902,Buffet Service,Little Turnstile,,
840101660,51.533672,-0.105291,Cafe Express,,,
840177920,51.5134528,-0.1227171,Kastina And Ovens,Floral street,,
842297598,51.497857,-0.076323,Cafepost,Abbey Street,,
842436006,51.5653941,-0.1348405,Cafe Metro,,,
849461852,51.6209358,-0.2551756,Unknown,,,
849731728,51.5078958,-0.124384,Blue Onion,The Arches,WC2N 6NG,
849735707,51.507844,-0.123661,Starbucks,,,Starbucks
857397741,51.5209793,-0.1218567,Mary Ward Cafe,,,
858321430,51.496,-0.1353793,Coffee Republic,,,
863838548,51.500612,-0.113043,Little Bread Pedlar,Lower Marsh,SE1 7RJ,
863838579,51.5002995,-0.1139574,Olympic Cafe,Lower Marsh,,
865138602,51.5107797,-0.0841049,Joe & The Juice,Eastcheap,EC3M 1BU,Joe & The Juice
871153864,51.6570397,-0.1498175,Trent Park Cafeteria,,,
871982508,51.5130422,-0.0881441,Pod,Lombard Street,EC3V 9AY,
874508360,51.4273486,-0.0563981,Sugahill Cafe,Kirkdale,SE26 4NL,
874509758,51.4262779,-0.0537068,Kente Cafe,,,
874743647,51.5251596,-0.139466,Starbucks,Euston Road,NW1 3DP,Starbucks
874823452,51.5216048,-0.1245806,Walkmisu,Russell Square,WC1B 5EH,
878029964,51.495592,-0.129055,Caffè Nero,Marsham Street,SW1P 3DP,Caffè Nero
878030040,51.5222261,-0.1621832,Gino's Coffee Bar,Great Central Street,,
878996991,51.6577357,-0.1397835,Wildlife Rescue & Ambulance Service,,,
885270567,51.6517933,-0.0864386,EN Cafe,,,
885328356,51.6521528,-0.0848521,Papadeli,,,
885336150,51.6511314,-0.0839013,Costa,Palace Gardens,EN2 6SN,Costa
885348612,51.6504709,-0.0804497,Dugdale Coffee House,,,
885353536,51.6518003,-0.0808295,Bonitos,,,
885356550,51.6519717,-0.0821374,Caffè Nero,,,Caffè Nero
885380157,51.6523866,-0.0802391,Buffalo,,,
885381525,51.6528355,-0.0803826,Macies,,,
885386909,51.65229,-0.0834131,Starbucks,,,Starbucks
886750317,51.6070806,0.0327092,Cafe Solo,,,
893489167,51.519634,-0.1171053,Beck's cafe,Red Lion Street,WC1R 4PS,
893489170,51.5195469,-0.1173284,Kozzy Cafe,Red Lion Street,WC1R 4PD,
906172959,51.5195367,-0.0803524,Pod,Exchange Square,EC2A 2EH,
908419945,51.5006383,-0.0983707,Terry's Cafe,Great Suffolk Street,SE1 1PE,
915100797,51.5799731,-0.3366778,Costa,College Road,HA1 1FD,Costa
916986417,51.5138266,-0.0753846,Peter's Cafe,Aldgate High Street,EC3N 1BD,
931621507,51.5400055,-0.1405896,Camden Coffee House,Camden Road,,
931622008,51.55632,-0.1386199,Rustique,Fortess Road,NW5 2HP,
931636361,51.5554062,-0.1392203,Cinnamon Village,Fortess Road,,
931637161,51.5427766,-0.1445742,Haven Youth Cafe,Castlehaven Road,,
931645316,51.541376,-0.1573432,Seventy nine,,,
931673369,51.5402019,-0.1542648,L' Absinthe,,,
931673398,51.5406548,-0.1577484,Le Tea Cosy,,,
933245325,51.6431574,-0.1832079,Hole in the Wall Cafe,,,
935487690,51.5831633,-0.2268526,Costa,Central Circus,NW4 3AS,Costa
940335841,51.5110845,-0.3051845,Starbucks,The Green,W5 5DA,Starbucks
940335844,51.5108291,-0.3053079,Farm W5,The Green,W5 5DA,
947338308,51.5134576,-0.2275196,Shola Karachi Kitchen,Wood Lane,W12 7TQ,
947338311,51.5138012,-0.228067,Crussh,Wood Lane,W12 7TU,
963591732,51.5037252,0.0500706,Caffè Nero,Hartmann Road,E16 2PX,Caffè Nero
965859430,51.4678714,-0.0448881,The Hill Station,Kitto Road,SE14 5TW,
971875299,51.393511,-0.3051897,Cafe St. James,St James Road,KT6 4QH,
976905890,51.4740317,-0.0772592,Peckham Pelican,Peckham Road,SE15 5PY,
983393989,51.5337404,-0.1717014,GAIL's Bakery,Circus Road,NW8 6NX,GAIL's Bakery
984924854,51.5650252,-0.1334411,Cafe Forum,,,
989975954,51.436341,-0.3203527,Swiss Bread Bakery & Café,Ashburnham Road,TW10 7NR,
996533702,51.4849131,-0.2023416,Ghion Cafe,,,
1009119971,51.3981451,-0.0465254,Elmers End Cafe,Croydon Road,,
1015129189,51.4136458,-0.1778466,Starbucks,Tandem Way,SW19 2TY,Starbucks
1024136504,51.5784931,-0.1241172,Costa,The Broadway,N8 8DU,Costa
1024136517,51.5777344,-0.1248127,Brunch on the Hill,,,
1024570955,51.5264955,-0.0633785,E. Pellicci,Bethnal Green Road,E2 0AG,
1043301728,51.525692,-0.1333174,Gordon's Café,Gordon Street,WC1H 0AY,
1044929479,51.3638357,-0.2996241,Rhona's,North Parade,KT9 1QL,
1055546419,51.564306,-0.1303359,Cafe Savvies,Holloway Road,,
1070284942,51.3808036,-0.2827311,Broadway Cafe,Tolworth Broadway,KT6 7HR,
1070284946,51.3809753,-0.2829239,Sunshine Cafe,Tolworth Broadway,KT6 7HR,
1071114085,51.6629681,-0.0777278,Enjoy,,,
1081749585,51.5223632,-0.2075096,Lisboa Patisserie,Golborne Road,,
1094397075,51.5921383,0.0265512,Posh Nosh Cafe,,,
1094783407,51.5644215,-0.1053833,Costa,Seven Sisters Road,N4 2DD,Costa
1097944708,51.477347,-0.2863258,Starbucks,Station Parade,TW9 3PS,Starbucks
1097944719,51.4774138,-0.2866128,Kew Greenhouse,Station Parade,TW9 3PS,
1097959372,51.5001713,-0.3066451,Revival Cafe,South Ealing Road,,
1097959381,51.50145,-0.3069356,L'Amandine,South Ealing Road,,
1098161915,51.515472,-0.302107,Electric Coffee Company,Haven Green,W5 2NX,
1100604258,51.3611007,-0.191794,Caffè Nero,Carshalton Road,SM1 4RA,Caffè Nero
1110892612,51.4444632,-0.1508215,M1LK,,,
1110892628,51.4439391,-0.1501993,Unknown,Bedford Hill,SW12 9EY,
1110892663,51.4444698,-0.1517489,Caffè Nero,Balham High Road,SW12 9AU,Caffè Nero
1110944343,51.4416929,-0.1540699,The Nightingale,,,
1110994650,51.4622736,-0.137469,Caffè Nero,Clapham High Street,SW4 7UG,Caffè Nero
1112173802,51.4635892,-0.1689092,Caffè Nero,Saint John's Hill,SW11 1SA,Caffè Nero
1112205130,51.4660832,-0.1521564,Cake Boutique,Lavender Hill,SW11 5QW,
1112279150,51.458235,-0.1658392,Al Gusto,Northcote Road,SW11 6PJ,
1117171563,51.5133295,-0.3020701,Kimbo,Oak Road,W5 3SS,
1117171655,51.5132517,-0.3017204,Fuwa Fuwa,Oak Road,W5 3SS,
1117274858,51.5140833,-0.3021863,Caffè Nero,The Broadway,W5 2NP,Caffè Nero
1117274907,51.5149178,-0.3013254,Costa,Ealing Broadway Station,W5 2NU,Costa
1117582980,51.5088022,-0.2653843,Fed & Watered,Churchfield Road,W3 6EB,
1126581529,51.4810119,-0.1978916,Del'Aziz,Vanston Place,SW6 1AX,
1127887775,51.5402895,-0.3758429,San Remo Café,Dolphin Road,UB5 6UQ,
1128904449,51.3654075,-0.1863466,Mad Coffee Bar,Lind Road,SM1 4PP,
1129189959,51.3637643,-0.1932263,Starbucks,High Street,SM1 1LX,Starbucks
1132744436,51.3589562,-0.1498895,Caffè Nero,Woodcote Road,SM6 0LY,Caffè Nero
1137274477,51.5164286,-0.1874496,Le Bistro,Porchester Road,W2 6ES,
1137955483,51.6608201,-0.087196,Donart Cafe,Chase Side,,
1139264931,51.6229625,-0.0659286,Victoria Cafe,,,
1139265180,51.6251556,-0.0617203,Peckish,,,
1144942025,51.4638291,-0.1693406,Costa,Saint John's Hill,SW11 1SA,Costa
1149802745,51.5645774,-0.1323648,Internet Cafe,Holloway Road,,
1150114264,51.564498,-0.1311366,68 Speciality Coffee,Holloway Road,,
1151269566,51.6366961,-0.0821943,Euro Cafe,,,
1151341415,51.6593362,-0.0875511,The Green Room,,,
1151671785,51.6591114,-0.0880812,Chef's Kitchen,Chase Side,,
1165952980,51.463804,-0.142011,Starbucks,Old Town,SW4 0LB,Starbucks
1170458243,51.5921399,0.2157659,Cafe on the corner,,,
1174213696,51.4742782,-0.1046933,The Little Cat Cafe,Cormont Road,SE5 9RA,
1203028972,51.5150107,-0.0729333,Costa,Whitechapel High Street,E1 7PT,Costa
1212531400,51.5298538,-0.0545697,Gallery Café,Old Ford Road,E2 9PJ,
1214201146,51.4982475,-0.1118157,The Hub,,,
1217400834,51.5426381,-0.1136131,Sunday,Hemingford Road,N1 1DA,
1221140456,51.48211,-0.2561078,Fat Boy Cafe,,,
1222347146,51.561293,-0.1508417,Bistro Laz,,,
1223820165,51.4990776,-0.1125223,Costa,Westminster Bridge Road,,Costa
1228599735,51.5144531,-0.0555297,Alauddin Sweets,Commercial Road,E1 2PS,
1230966521,51.4970389,-0.1411462,Costa,Cardinal Walk,SW1E 5JE,Costa
1232048577,51.494309,-0.1468458,Starbucks,Buckingham Palace Road,SW1W 0SS,Starbucks
1253219087,51.5639971,-0.1187879,Jungle Rumble,Hornsey Road,,
1262600400,51.6154666,0.025516,Eat Wells,,,
1262681790,51.5178173,-0.1516381,WA Bakery,Thayer Street,W1U 3JG,
1266630554,51.5769999,-0.0951923,Unknown,,,
1267855186,51.5367457,-0.0618461,l'eau a la bouche,Broadway Market,E8 4PH,
1282224696,51.4931554,-0.1264375,Art St Kitchen,,,
1285980011,51.5637879,-0.0539808,E5 Cafe and Restaurant,Detmold Road,E5 9NJ,
1290647985,51.4962824,-0.1442815,Victoria Cafe,Terminus Place,SW1V 1JR,
1290647997,51.4940226,-0.1415293,MIX Espresso Bar,,,
1290648053,51.4961503,-0.1422025,Internet Café @ Victoria,Vauxhall Bridge Road,SW1V 1AA,
1290649083,51.5914475,-0.3812133,Costa,Marsh Road,HA5 5PB,
1304102795,51.5673962,-0.1994638,Unknown,,,
1309411223,51.5014517,-0.1111478,Cafe del Marsh,Lower Marsh,SE1 7RG,
1311769872,51.4828372,-0.2116419,Arturos,,,
1312335328,51.5147303,-0.0962884,Blank Street Coffee,Cheapside,EC2V 6BJ,Blank Street Coffee
1312974191,51.5692363,-0.1435013,Lauderdale House Cafe,,,
1313987219,51.4521568,-0.1475348,The Georgian,Balham Hill,SW12 9DX,
1314268648,51.4610354,-0.138659,The Pepper Tree,Clapham Common South Side,SW4 7AB,
1314925429,51.4537243,-0.1463492,Sequoia Lounge,Cavendish Parade,,
1314925449,51.4526355,-0.1473026,Costa,Balham Hill,SW12 9DY,Costa
1314925459,51.453909,-0.1461129,21 Grams,Cavendish Parade,SW4 9DP,
1321975603,51.5414047,0.0003912,Costa,The Mall,E15 1XQ,Costa
1322039182,51.541209,0.0006799,Unit Six,The Mall,E15 1XA,
1324709955,51.5961766,-0.2428868,DelisquareD,Heritage Avenue,NW9 5EN,
1330788640,51.512509,-0.134416,The Living Room,,,
1331753906,51.5795172,-0.3369489,Caffè Nero Express,,,Caffè Nero
1334044919,51.497355,-0.1406922,Yolk,Cardinal Walk,SW1E 5JH,
1338781219,51.5403609,0.0827667,The Best Cafe in Town,,,
1340967807,51.5200399,-0.1586635,Sara Cafe Shisha,Crawford Street,W1U 6BZ,
1343966881,51.5297854,-0.1106374,Ground Control,Amwell Street,EC1R 1UR,
1344022045,51.5346714,-0.1115691,Coffee Berry,Barnsbury Road,N1 0HG,
1344428619,51.4896463,-0.099337,The Electric Elephant Cafe & Gallery,Crampton Street,SE17 3AE,
1360472219,51.4932481,-0.1816393,Caffè Nero,Gloucester Road,,Caffè Nero
1360472222,51.4931719,-0.1815662,elixis,Gloucester Road,,
1402845956,51.4454806,-0.1892176,Best Cafe,Garratt Lane,SW18 4DY,
1402845959,51.4483822,-0.1897152,Casbah Coffee,Garratt Lane,SW18 4ED,
1402845971,51.4495313,-0.1895867,Corner Café,Garratt Lane,SW18 4DT,
1419006169,51.5039902,-0.1919384,Cafe Jumo,Kensington Church Street,W8 4HA,
1419164432,51.513109,-0.3067379,Artisan,New Broadway,W5 2XA,
1419213083,51.5125414,-0.3081456,Amiri Lounge,New Broadway,W5 5AL,
1419213102,51.5127033,-0.3070767,Caffè Nero,New Broadway,W5 5AH,Caffè Nero
1420456391,51.4988743,-0.1999531,labakery,Kensington High Street,W8 6DN,
1420456394,51.4989153,-0.1997826,GAIL's,Kensington High Street,W8 6ND,GAIL's Bakery
1422516977,51.5884732,-0.2288654,SoHo,,,
1428315763,51.4946903,-0.145685,Costa,Buckingham Palace Road,SW1W 9SJ,Costa
1439613836,51.402753,0.0155852,Caffè Nero,High Street,BR1 1DN,Caffè Nero
1445662170,51.5577176,-0.1188535,Starbucks,Holloway Road,N7 6AH,Starbucks
1448311257,51.5200195,-0.0836635,Starbucks,Sun Street,EC2M 2PY,Starbucks
1449441688,51.5435787,-0.0058774,Starbucks,Montfichet Road,E20 1EL,Starbucks
1455585958,51.526113,-0.1234396,Project68,,,
1455585960,51.5260671,-0.1235652,The King Of Falafel,,,
1455621433,51.5263241,-0.1222565,Lumen,,,
1478094152,51.5040288,-0.2187092,Esquires Coffee House,,,
1478094153,51.505106,-0.2184781,Caffè Nero,Ariel Way,W12 7GA,Caffè Nero
1481364253,51.4152228,-0.1922329,Bonjour Brioche,,,
1489585770,51.5788874,-0.3340598,Coco Corner,Station Road,HA1 2AT,
1490039231,51.5808194,-0.3341276,The Urban Chocolatier,,,
1490039314,51.5807093,-0.3337926,T4 Tea For U,,,T4
1490821086,51.529722,-0.0696014,Campania,Ezra Street,E2 7RH,
1492880301,51.5169168,-0.2903957,Coffee & Co,Queens Parade,W5 3HU,
1494347959,51.5649238,-0.3529975,222 Café,Northolt Road,HA2 8DU,
1504833279,51.5163244,-0.1392261,Bageltopia,Eastcastle Street,W1W 8DY,
1505183207,51.4636253,-0.170496,Caffè Nero Express,Saint John's Hill,SW11 2QP,Caffè Nero
1505183922,51.4642256,-0.1705128,Costa,,,Costa
1508434147,51.5229867,-0.1143482,Gray's Kitchen,,,
1508663643,51.5815606,-0.3334298,Ancona,Station Road,HA1 2TA,
1508663648,51.5820156,-0.3325044,Unknown,Station Road,HA1 2EA,
1517871633,51.5871077,-0.1238434,Elsie Cafe,Priory Road,N8 7RD,
1538882709,51.5364116,-0.1164148,Merkato,Caledonian Road,N1 0SQ,
1538888929,51.5366562,-0.1163601,internet cafe,,,
1538908193,51.559576,-0.1159479,Ollie's Cafe,,,
1540888903,51.5579738,-0.1188922,mooboo,,,
1558003158,51.5089027,-0.0100367,Poplar Cafe,Poplar High Street,E14 0BE,
1567232814,51.5628388,-0.1976312,Jels Cafe,,,
1567342529,51.5576063,-0.2132883,Unknown,,,
1571201518,51.5262527,-0.2067282,W10 Coffee,Harrow Road,,
1573380891,51.5924075,-0.3866425,Daisy's in the Park,West End Lane,HA5 1AE,
1583662832,51.4375599,-0.1269587,Perfect Blend,Streatham High Road,SW16 1EQ,
1587291199,51.6045085,-0.0240543,Unknown,,,
1588688119,51.5296588,-0.0836722,Curious Yellow Kafe,Pitfield Street,N1 6BT,
1591503138,51.4965031,-0.2067533,Costa,Kensington High Street,W14 8NL,Costa
1597709477,51.4152052,-0.3383297,The Pheasantry,Bushy Park,TW11 0EQ,
1598083651,51.6528281,-0.2093665,Cafe Opera,,,
1598304269,51.6469408,-0.2150566,Bells Hill Cafe,,,
1604760291,51.491181,-0.1730639,Cafe Roma,Fulham Road,,
1613019140,51.5358008,-0.1165392,Kibco coffee,,,
1614146320,51.5222036,-0.1581626,Heavenly Desserts,Marylebone Road,,
1614719622,51.3721078,-0.1663176,Yew & Co,Nightingale Road,SM5 2DN,
1623696354,51.5290448,-0.1012779,Goswells Eatery,,,
1631413548,51.5262009,-0.0755353,Leila's Cafe,Calvert Avenue,E2 7JP,
1631426716,51.530736,-0.0767647,Bagel Master,Cremer Street,,
1632869516,51.4738155,-0.2129052,Tinto Coffee,Fulham Palace Road,SW6 6SX,
1634375633,51.6533641,-0.2006752,Barnet Cafe,High Street,EN5 5SN,
1634392697,51.6535183,-0.2011138,Costa Coffee,High Street,EN5 5SN,Costa
1634404174,51.6551723,-0.2015755,Gail's,High Street,EN5 5XW,Gail's Bakery
1639069620,51.3725344,-0.1684392,Moo & Bean Cafe,William Street,SM5 2RB,
1639069664,51.3722652,-0.1673037,Sunshine Cafe,Green Wrythe Lane,SM5 2DW,
1639679752,51.3662996,-0.1716875,Bella,Westmead Corner,SM5 2NZ,
1641302856,51.4851057,-0.1820319,Starbucks,Fulham Road,,Starbucks
1647830886,51.5013267,0.0052987,Costa,Peninsula Square,SE10 0EN,Costa
1647882934,51.6517964,-0.0821298,Muffin Break,,,Muffin Break
1649376459,51.3665299,-0.1529481,Matte Black Cafe,Manor Road,SM6 0BW,
1653245493,51.3585661,-0.1498019,Costa,Woodcote Road,SM6 0LY,Costa
1657015441,51.4725537,-0.0369547,Unknown,,,
1657027863,51.4742917,-0.0360462,Costa,,,Costa
1657505500,51.5517598,-0.1115331,The Crown,Holloway Road,N7 8HG,
1657906648,51.4341927,-0.1279348,Purple,Streatham High Road,,
1662771209,51.5382846,-0.0013168,The Pantry Cafe,High Street,E15 4QZ,
1664985611,51.5255859,-0.2116105,The Place To Eat,Conlan Street,,
1666758163,51.475369,-0.0389552,City Walk Cafe,New Cross Road,SE14 6AS,
1667405210,51.4802985,-0.1945777,Starbucks,Fulham Road,SW6 1BW,Starbucks
1674576091,51.3589207,-0.1910873,Delight,Brighton Road,SM2 5AD,
1675108586,51.475987,-0.0350792,Delicious Cafe & Sandwich Bar,New Cross Road,SE14 6AT,
1675499092,51.3595674,-0.1916138,Coughlan's Bakery,High Street,SM1 1DE,
1676765480,51.3684652,-0.1950436,Sutton Cafe,,,
1676787806,51.3697405,-0.1951549,Cafe Delight,,,
1678901006,51.5168114,-0.172688,Kioskafé,Norfolk place,W2 1QH,
1680414573,51.4254018,-0.2180219,Caffè Nero,High Street,SW19 5EE,Caffè Nero
1682431021,51.524204,-0.1112791,1st Class Cafe,,,
1684653005,51.4769143,-0.0422939,Starbucks,,,Starbucks
1687407489,51.4743186,-0.0359526,Thirty Five,Lewisham Way,SE14 6QD,
1687586795,51.3825356,-0.187151,St Helier Cafe,,,
1687683446,51.3837409,-0.1889375,Star Express,,,
1689288764,51.6498657,-0.085941,Enfield Town Park Cafe,,,
1689475271,51.5111081,-0.0781623,City Cafe,Pepys Street,EC3N 4AF,
1696895509,51.5025068,-0.1737433,Parks Sports Café,,,
1696895511,51.5057422,-0.163075,The Boat House,,,
1704145246,51.3662964,-0.179608,Brunchies Cafe,Westmead Road,SM1 4JD,
1704642551,51.4808611,-0.2128242,Ruby's Cafe & Deli,,,
1704645381,51.4806687,-0.2127052,V V Cafe,,,
1707271464,51.4805189,-0.1980349,Caffè Nero,Fulham Road,SW6 5NH,Caffè Nero
1708655669,51.4939021,-0.012568,Asda Café,East Ferry Road,E14 3BT,Asda
1708682576,51.5015624,-0.0196501,Hazev,South Quay Square,E14 9RT,
1713257250,51.5109264,-0.0945923,Etsu Cafe,Queenhithe,EC4V 3DX,
1723647449,51.5841268,-0.0242281,T4 Tea For U,High Street,E17 7BU,T4
1724405555,51.5197922,-0.1320414,Honey & Co. Daily,Store Street,WC1E 7DB,
1738047132,51.4641148,-0.1702442,Costa,,,Costa
1738047180,51.4640421,-0.1700046,Delice de France,Saint John's Hill,SW11 2QP,
1752163496,51.4770419,-0.2351928,Kingfisher Kitchen,Queen Elizabeth Walk,SW13 9WT,
1753230404,51.5177918,-0.0826338,Costa,Liverpool Street,EC2M 7PY,Costa
1779839257,51.5115238,-0.0870248,Pod,King William Street,EC4N 7BE,
1789910699,51.4496344,-0.0444204,Two Spoons,Honor Oak Park,SE23 1DY,
1794807078,51.4932497,-0.1466066,Terravision/Terracafé,,,
1794930255,51.4938092,-0.1464218,Grand Café,Colonnade Walk,,
1798788051,51.5719371,-0.1968432,Caffè Nero,,,Caffè Nero
1798788053,51.5717522,-0.1959731,Starbucks,,,Starbucks
1799404858,51.4850702,-0.2202493,Caffè Nero,,,Caffè Nero
1801086681,51.3934255,-0.304544,The Press Room,Claremont Road,KT6 4QR,
1801829042,51.5371985,-0.0612149,Aya & Suki,Broadway Market,E8 4QJ,
1813026592,51.3722938,-0.1011826,Unknown,Matthews Yard,CR0 1FF,
1816705112,51.5179036,-0.0995562,Cafe Barts,,,
1832227872,51.5171313,-0.1073528,Nosh Cafe,Holborn Circus,EC1N 2HB,
1834746839,51.5598641,-0.1144434,Paradiso Desi,,,
1834746844,51.5597008,-0.1142701,elian's corner,,,
1841553346,51.4188045,0.1037156,Unknown,,,
1843990627,51.4806207,-0.0945445,Taggs Coffee Co.,,,
1843996484,51.4826433,-0.0943866,Mary's Cafe,Camberwell Road,SE5 0EZ,
1844013509,51.4846399,-0.0934335,Star Cafe,Arnside Street,SE17 2AP,
1844014446,51.484644,-0.093349,Sierra Spot,,,
1844622463,51.515745,-0.1122808,Onkis,,,
1844622465,51.5158752,-0.112093,Coffee Etna,,,
1852958547,51.400114,-0.2558333,Costa,High Street,KT3 4BP,Costa
1852968859,51.400524,-0.2559674,Café Galio,High Street,KT3 4BP,
1853003791,51.5323759,-0.0612455,Billy's Cafe,Pritchard's Road,E2 9AP,
1853048589,51.5726743,0.0667853,Gardener's Cottage Cafe,,IG1 4XA,
1855303071,51.5258763,-0.0836021,Black Box,Great Eastern Street,EC2A 3HZ,
1861712616,51.5772746,0.0213279,The Bungalow Cafe,Spratt Hall Road,E11 2RQ,
1861753244,51.3594715,-0.1911391,Caffe Melo,"Station Parade, Brighton Road",SM1 1JA,
1872513014,51.5913574,-0.0201677,Deeney's Cafe,,,
1888837606,51.3746443,-0.0945168,Caffè Nero,George Street,CR0 1LD,Caffè Nero
1895612804,51.5739658,-0.0736692,Montegino,,,
1912458918,51.3645703,-0.1179237,Waddon Cafe Restaurant,Purley Way,CR0 4RG,
1913487611,51.5301995,-0.1277044,British Library cafe,,,
1921962857,51.4648817,-0.1585961,Il Molino,Lavender Hill,SW11 5QH,
1927322109,51.5159706,-0.3019969,Steak on the Green,Haven Green,W5 2NX,
1933542601,51.3603622,0.0876833,Crescent Cafe,Crescent Way,BR6 9LS,
1934089828,51.5832083,-0.2269787,Andy's Restaurant,,,
1936857825,51.5891088,-0.0800997,Rose Cafe,,,
1936872574,51.4183263,-0.0725851,Brown & Green,Crystal Palace Station Road,SE19 2AZ,
1937398220,51.496677,-0.126169,Crussh Bar,Millbank,,
1941606902,51.5233467,-0.0932624,FWD:Coffee,Whitecross Street,,
1941635359,51.5090002,-0.2633275,Station Cafe,Churchfield Road,W3 6EG,
